classname,time,groupNo
services.tests.utils.test_tenantconfig_utils.TenantConfigUtilsTests,0,1
services.tests.utils.test_tenantconfig_utils.TenantConfigUtilsTests,0,1
services.tests.utils.test_tenantconfig_utils.TenantConfigUtilsTests,0,1
services.tests.utils.test_tenantconfig_utils.TenantConfigUtilsTests,0,1
services.tests.utils.test_tenantconfig_utils.TenantConfigUtilsTests,0,1
services.tests.utils.test_unit_utils.DistanceUnitTests,0,1
services.tests.utils.test_unit_utils.DistanceUnitTests,0,1
services.tests.utils.test_unit_utils.DistanceUnitTests,0,1
services.tests.utils.test_view_utils.TestGetPasswordRules,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegion,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegion,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDispatcher,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForManager,0,1
service_regions.tests.test_operatingregions.LocationTestCase,0,1
service_regions.tests.test_operatingregions.TestOperatingRegionAPI,0,1
service_regions.tests.test_operatingregions.TestOperatingRegionAPI,0,1
service_regions.tests.test_operatingregions.TestOperatingRegionAPI,0,1
service_regions.tests.test_operatingregions.TestV3RegistrationRegionAPI,0,1
service_regions.tests.test_operatingregions.TestV3RegistrationRegionAPI,0,1
service_regions.tests.test_operatingregions.TestV3RegistrationRegionAPI,0,1
service_regions.tests.test_operatingregions.TestV3RegistrationRegionAPI,0,1
service_regions.tests.test_operatingregions.TestV3RegistrationRegionAPI,0,1
service_regions.tests.test_operatingregions.TestV3RegistrationRegionAPI,0,1
service_regions.tests.test_operatingregions.TestV3RegistrationRegionAPIAsServiceManager,0,1
service_regions.tests.test_operatingregions.TestV3RegistrationRegionAPIAsServiceManager,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_pricingregions.TestPricingRegionAPI,0,1
service_regions.tests.test_registrationregions.TestV3RegistrationRegionAPI,0,1
service_regions.tests.test_serviceregions.LocationTestCase,0,1
service_regions.tests.test_serviceregions.ServiceRegionTestCase,0,1
service_regions.tests.test_serviceregions.TestAPIAsServiceManager,0,1
service_regions.tests.test_serviceregions.TestIsRouteAllowed,0,1
service_regions.tests.test_serviceregions.TestIsRouteAllowed,0,1
service_regions.tests.test_serviceregions.TestIsRouteAllowed,0,1
service_regions.tests.test_serviceregions.TestIsRouteAllowed,0,1
service_regions.tests.test_serviceregions.TestIsRouteAllowed,0,1
service_regions.tests.test_serviceregions.TestIsRouteAllowed,0,1
service_regions.tests.test_serviceregions.TestIsRouteAllowed,0,1
service_regions.tests.test_serviceregions.TestIsRouteAllowed,0,1
service_regions.tests.test_serviceregions.TestIsRouteAllowed,0,1
service_regions.tests.test_serviceregions.TestIsRouteAllowed,0,1
service_regions.tests.test_serviceregions.TestIsRouteAllowed,0,1
service_regions.tests.test_serviceregions.TestIsRouteAllowed,0,1
service_regions.tests.test_serviceregions.TestIsRouteAllowed,0,1
service_regions.tests.test_serviceregions.TestServiceAreaMultiService,0,1
service_regions.tests.test_serviceregions.TestServiceAreaMultiService,1,2
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,1,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,1,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,1,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,1,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestServiceRegionAPI,1,2
service_regions.tests.test_serviceregions.TestServiceRegionAPI,1,2
service_regions.tests.test_serviceregions.TestServiceRegionAPI,0,2
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,2,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_serviceregions.TestV3ServiceRegionAPI,0,1
service_regions.tests.test_signals.ServiceRegionSignalsTestCase,0,1
service_regions.tests.test_signals.ServiceRegionSignalsTestCase,0,1
service_regions.tests.test_tasks.ServiceRegionTasksTestCase,0,1
situation_engine.tests.apis.test_apis.TestEngineAPIs,0,1
situation_engine.tests.apis.test_apis.TestEngineAPIs,0,1
situation_engine.tests.apis.test_apis.TestEngineAPIs,0,1
situation_engine.tests.apis.test_apis.TestEngineAPIs,0,1
situation_engine.tests.test_engine.TestSituationEngineBasicFunctions,0,1
situation_engine.tests.test_engine.TestSituationEngineBasicFunctions,0,1
situation_engine.tests.test_engine.TestSituationEngineBasicFunctions,0,1
situation_engine.tests.test_engine.TestSituationEngineBasicFunctions,0,1
situation_engine.tests.test_engine.TestSituationEngineBasicFunctions,0,1
situation_engine.tests.test_engine.TestSituationEngineBasicFunctions,0,1
situation_engine.tests.utils.test_criteria.TestCriteriaFunctions,0,1
situation_engine.tests.utils.test_criteria.TestCriteriaFunctions,0,1
situation_engine.tests.utils.test_criteria.TestCriteriaFunctions,0,1
situation_engine.tests.utils.test_criteria.TestCriteriaFunctions,0,1
situation_engine.tests.utils.test_criteria.TestCriteriaFunctions,0,1
situation_engine.tests.utils.test_criteria.TestCriteriaFunctions,0,1
situation_engine.tests.utils.test_utils.TestFunctionRegistration,0,1
situation_engine.tests.utils.test_utils.TestFunctionRegistration,0,1
static_asset_utils.tests.tasks.test_images.TestVehicleImages,0,1
static_asset_utils.tests.tasks.test_images.TestVehicleImages,0,1
stations.tests.test_apis.StationViewSetTest,0,1
stations.tests.test_apis.StationViewSetTest,1,1
stations.tests.test_apis.StationViewSetTest,1,1
stations.tests.test_apis.StationViewSetTest,0,1
stations.tests.test_apis.StationViewSetTest,0,1
stations.tests.test_apis.StationViewSetTest,0,1
stations.tests.test_apis.StationViewSetTest,0,1
stations.tests.test_apis.StationViewSetTest,0,1
stations.tests.test_apis.StationViewSetTest,1,1
stations.tests.test_apis.StationViewSetTest,0,1
stations.tests.test_apis.StationViewSetTest,0,1
stations.tests.test_apis.StationViewSetTest,0,1
stations.tests.test_apis.StationViewSetTest,0,1
stations.tests.test_apis.StationViewSetTest,0,1
stations.tests.test_apis.StationViewSetTest,0,1
stations.tests.test_apis.StationViewSetTest,3,1
stations.tests.test_apis.StationViewSetTest,1,2
stations.tests.test_apis.StationViewSetTest,1,2
stations.tests.test_apis.StationViewSetTest,1,2
stations.tests.test_apis.StationViewSetTest,0,2
stations.tests.test_apis.StationViewSetTest,1,2
stations.tests.test_apis.StationViewSetTest,0,2
stations.tests.test_apis.StationViewSetTest,0,2
stations.tests.test_apis.StationViewSetTest,0,2
stations.tests.test_apis.StationViewSetTest,0,2
stations.tests.test_apis.StationViewSetTest,0,2
stations.tests.test_apis.StationViewSetTest,0,2
stations.tests.test_apis.StationViewSetTest,0,2
stations.tests.test_apis.StationViewSetTest,0,2
stations.tests.test_apis.StationViewSetTest,0,2
stations.tests.test_apis.StationViewSetTest,0,2
stations.tests.test_apis.StationViewSetTest,0,2
stations.tests.test_apis.StationViewSetTest,2,2
stations.tests.test_apis.StationViewSetTestAddRemoveCarsharingServices,0,1
stations.tests.test_apis.StationViewSetTestAddRemoveCarsharingServices,1,2
stations.tests.test_apis.StationViewSetTestAddRemoveCarsharingServicesForStaffWithLimitedAccess,0,1
stations.tests.test_apis.StationViewSetTestAddRemoveCarsharingServicesForStaffWithLimitedAccess,0,1
stations.tests.test_apis.StationViewSetTestAddRemoveCarsharingServicesForStaffWithLimitedAccess,0,1
stations.tests.test_apis.StationViewSetTestAddRemoveCarsharingServicesForStaffWithLimitedAccess,1,2
stations.tests.test_apis.StationViewSetTestAddRemoveVehicles,1,2
stations.tests.test_apis.StationViewSetTestAddRemoveVehicles,1,3
stations.tests.test_apis.StationViewSetTestAddRemoveVehicles,0,4
stations.tests.test_apis.StationViewSetTestAddRemoveVehicles,0,4
stations.tests.test_apis.StationViewSetTestAsCustomer,0,1
stations.tests.test_apis.StationViewSetTestAsCustomer,0,1
stations.tests.test_apis.StationViewSetTestAsCustomer,1,1
stations.tests.test_apis.StationViewSetTestAsCustomer,0,1
stations.tests.test_apis.StationViewSetTestAsCustomer,1,2
stations.tests.test_apis.StationViewSetTestAsCustomer,1,3
stations.tests.test_apis.StationViewSetTestSelectedCarsharingService,1,2
stations.tests.test_apis.StationViewSetTestSelectedCarsharingService,1,3
stations.tests.test_apis.StationViewSetTestSelectedCarsharingService,1,4
stations.tests.test_apis.StationViewSetTestSelectedCarsharingService,0,5
stations.tests.test_apis.StationViewSetTestShape,1,1
stations.tests.test_apis.StationViewSetTestShape,0,1
stations.tests.test_apis.StationViewSetTestShape,0,1
stations.tests.test_apis.StationViewSetTestShape,0,1
stations.tests.test_apis.StationViewSetTestShape,0,1
stations.tests.test_apis.StationViewSetTestShape,0,1
stations.tests.test_apis.StationViewSetTestShape,0,1
stations.tests.test_apis.StationViewSetTestShape,0,1
stations.tests.test_apis.StationViewSetTestShape,0,1
stations.tests.test_apis.StationViewSetTestShape,0,1
stations.tests.test_apis.StationViewSetTestTokenAPIs,0,1
stations.tests.test_apis.TagTypesViewSet,0,1
stations.tests.test_apis.TagViewSet,0,1
stations.tests.test_apis.VehicleTypeTimelineAPITestAsCustomer,1,1
stations.tests.test_apis.VehicleTypeTimelineAPITestAsCustomer,1,2
stations.tests.test_apis.VehicleTypeTimelineAPITestAsCustomer,2,3
stations.tests.test_apis.VehicleTypeTimelineAPITestAsCustomer,1,4
stations.tests.test_validations.TestCalculations,1,2
stations.tests.test_validations.TestCalculations,1,3
stations.tests.test_validations.TestStationsShapes,1,2
stations.tests.test_validations.TestStationsValidations,1,2
summon_platform.tests.test_json_logger.TestJsonLogger,0,1
summon_platform.tests.test_json_logger.TestJsonLogger,0,1
summon_platform.tests.test_json_logger.TestJsonLogger,0,1
test_utils.test_doctests.DocTests,0,1
test_utils.test_doctests.DocTests,0,1
test_utils.test_doctests.DocTests,0,1
test_utils.test_doctests.DocTests,0,1
test_utils.test_doctests.DocTests,0,1
test_utils.test_doctests.DocTests,0,1
test_utils.test_doctests.DocTests,0,1
test_utils.test_doctests.DocTests,0,1
test_utils.test_doctests.DocTests,0,1
test_utils.test_doctests.DocTests,0,1
test_utils.test_pickle_buffer.PickleBufferTestCase,0,1
tickets.tests.models.test_tickets.TestTicketSaveMethodUpdate,0,1
tickets.tests.models.test_tickets.TestTicketSaveMethodUpdate,0,1
tickets.tests.test_signals.TicketTestCase,0,1
tickets.tests.test_signals.TicketTestCase,0,1
tickets.tests.test_tasks.CreateJobForTicketTest,0,1
tickets.tests.test_tasks.CreateJobForTicketTest,0,1
tickets.tests.test_tasks.CreateJobForTicketTest,0,1
tickets.tests.test_tasks.CreateJobForTicketTest,0,1
tickets.tests.test_tasks.CreateJobForTicketTest,0,1
tickets.tests.test_tasks.CreateJobForTicketTest,0,1
tickets.tests.test_tasks.CreateJobForTicketTest,0,1
tickets.tests.test_tasks.TicketTestCase,0,1
tickets.tests.test_tasks.TicketTestCase,0,1
tickets.tests.test_v2_apis.TestTicketAPI,0,1
tickets.tests.test_v2_apis.TestTicketAPI,0,1
tickets.tests.test_v2_apis.TestTicketAPI,0,1
tickets.tests.test_v2_apis.TestTicketAPI,0,1
tickets.tests.test_v2_apis.TestTicketAPI,0,1
tickets.tests.test_v2_apis.TestTicketAPI,0,1
tickets.tests.test_v2_apis.TestTicketAPI,0,1
tickets.tests.test_v2_apis.TestTicketAPIAsServiceManager,0,1
tickets.tests.test_v2_apis.TestTicketAPIAsServiceManager,0,1
tickets.tests.test_v2_apis.TestTicketsAPI,0,1
tickets.tests.test_v2_apis.TestTicketsAPI,0,1
tickets.tests.test_v2_apis.TestTicketsAPI,0,1
tickets.tests.test_v2_apis.TestTicketsAPI,0,1
tickets.tests.test_v2_apis.TestTicketsAPI,0,1
tickets.tests.test_v2_apis.TestTicketsAPI,0,1
tickets.tests.test_v2_apis.TestTicketsAPI,0,1
tickets.tests.test_v2_apis.TestTicketsAPI,0,1
tickets.tests.test_v2_apis.TestTicketsAPI,0,1
tickets.tests.test_v2_apis.TestTicketsAPIAsServiceManager,0,1
trips.tests.apis.test_create_trip.TestCreateKioskTrip,0,1
trips.tests.apis.test_create_trip.TestCreateKioskTrip,0,1
trips.tests.apis.test_create_trip.TestTripCreation,1,1
trips.tests.apis.test_create_trip.TestTripCreation,0,1
trips.tests.apis.test_create_trip.TestTripCreation,0,1
trips.tests.apis.test_create_trip.TestTripCreation,0,1
trips.tests.apis.test_create_trip.TestTripCreation,0,1
trips.tests.apis.test_create_trip.TestTripCreation,0,1
trips.tests.apis.test_create_trip.TestTripCreation,0,1
trips.tests.apis.test_create_trip.TestTripCreation,1,2
trips.tests.apis.test_create_trip.TestTripCreation,0,2
trips.tests.apis.test_create_trip.TestTripCreation,0,2
trips.tests.apis.test_create_trip.TestTripCreation,0,2
trips.tests.apis.test_create_trip.TestTripCreation,1,3
trips.tests.apis.test_create_trip.TestTripCreationAsComboDispatcherRider,2,2
trips.tests.apis.test_create_trip.TestTripCreationAsDispatcher,1,2
trips.tests.apis.test_create_trip.TestTripCreationAsDispatcher,0,3
trips.tests.apis.test_create_trip.TestTripCreationAsDispatcher,0,3
trips.tests.apis.test_create_trip.TestTripCreationAsDispatcher,1,4
trips.tests.apis.test_create_trip.TestTripCreationAsDispatcher,1,5
trips.tests.apis.test_create_trip.TestTripCreationExclusiveService,0,1
trips.tests.apis.test_create_trip.TestTripCreationExclusiveService,0,1
trips.tests.apis.test_create_trip.TestTripCreationExclusiveService,1,2
trips.tests.apis.test_create_trip.TestTripCreationExclusiveService,0,3
trips.tests.apis.test_dispatch_trip.CompDispatchIntegrationTestCase,1,1
trips.tests.apis.test_dispatch_trip.CompDispatchIntegrationTestCase,1,2
trips.tests.apis.test_dispatch_trip.CompDispatchIntegrationTestCase,0,2
trips.tests.apis.test_dispatch_trip.CompDispatchIntegrationTestCase,0,2
trips.tests.apis.test_dispatch_trip.CompDispatchIntegrationTestCase,1,3
trips.tests.apis.test_dispatch_trip.OptimizingDispatchDriverSelectionTestCase,1,1
trips.tests.apis.test_dispatch_trip.OptimizingDispatchDriverSelectionTestCase,2,1
trips.tests.apis.test_dispatch_trip.OptimizingDispatchDriverSelectionTestCase,1,1
trips.tests.apis.test_dispatch_trip.OptimizingDispatchDriverSelectionTestCase,2,1
trips.tests.apis.test_dispatch_trip.OptimizingDispatchDriverSelectionTestCase,2,2
trips.tests.apis.test_dispatch_trip.OptimizingDispatchDriverSelectionTestCase,2,2
trips.tests.apis.test_dispatch_trip.OptimizingDispatchDriverSelectionTestCase,5,3
trips.tests.apis.test_dispatch_trip.OptimizingDispatchDriverSelectionTestCase,5,4
trips.tests.apis.test_dispatch_trip.OptimizingDispatchDriverSelectionTestCase,2,4
trips.tests.apis.test_dispatch_trip.OptimizingDispatchDriverSelectionTestCase,3,5
trips.tests.apis.test_dispatch_trip.OptimizingDispatchDriverSelectionTestCase,2,5
trips.tests.apis.test_dispatch_trip.OptimizingDispatchDriverSelectionTestCase,3,6
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,0,1
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,1,1
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,0,1
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,1,1
